name,datetime,sunrise,sunset,temp,tempmax,tempmin,feelslike,humidity,windspeed,cloudcover,visibility,precipprob
Semenyih,26/2/2024,2024-02-26T07:24:10,2024-02-26T19:27:13,29.5,35.3,26,32.9,69.4,14.8,50.8,10,100
Semenyih,27/2/2024,2024-02-27T07:23:55,2024-02-27T19:27:07,29.8,36,26,32.8,66.6,15.6,48.9,10.2,100
Semenyih,28/2/2024,2024-02-28T07:23:40,2024-02-28T19:27:01,30.2,35.5,26.6,33.3,61.8,19.5,53.5,10.1,0
Semenyih,29/2/2024,2024-02-29T07:23:24,2024-02-29T19:26:55,29.9,35.8,26.5,32.9,64.5,17.5,49,10,0
Semenyih,1/3/2024,2024-03-01T07:23:08,2024-03-01T19:26:48,28.8,33.9,25.3,31.6,77,11.7,52.9,9.2,100
Semenyih,2/3/2024,2024-03-02T07:22:51,2024-03-02T19:26:40,28.3,34.2,25.3,31.4,81.8,11.4,57.2,9.3,100
Semenyih,3/3/2024,2024-03-03T07:22:34,2024-03-03T19:26:32,28.3,32,26,31.8,79.7,13.7,54.7,9.7,100
Semenyih,4/3/2024,2024-03-04T07:22:16,2024-03-04T19:26:24,29.4,34.3,25.9,33.4,74.1,11.7,53.6,10.1,0
Semenyih,5/3/2024,2024-03-05T07:21:58,2024-03-05T19:26:15,28.4,33.7,26.2,32.7,82.4,11.8,53.5,9.2,100
Semenyih,6/3/2024,2024-03-06T07:21:39,2024-03-06T19:26:05,28.6,33.8,25.3,32.7,82.4,10.5,54.4,9.3,100
Semenyih,7/3/2024,2024-03-07T07:21:20,2024-03-07T19:25:56,28.2,32.4,26,32.4,85.9,15.8,57.9,9.1,0
Semenyih,8/3/2024,2024-03-08T07:21:00,2024-03-08T19:25:46,26.6,30,24.2,28,89.9,10.5,57.9,8.3,100
Semenyih,9/3/2024,2024-03-09T07:20:40,2024-03-09T19:25:35,28.2,34.3,23.9,31.4,80.7,10.7,52.6,9.8,100
Semenyih,10/3/2024,2024-03-10T07:20:20,2024-03-10T19:25:25,28.7,32.7,25.1,32.6,77.1,12.9,54.8,9.9,100
Semenyih,11/3/2024,2024-03-11T07:20:00,2024-03-11T19:25:14,29,33.8,26,32.6,73.8,10.6,51.8,9.6,0
Semenyih,12/3/2024,2024-03-12T07:19:39,2024-03-12T19:25:02,29,33.3,25.1,33.1,76,9.9,51.8,9.1,100
Semenyih,13/3/2024,2024-03-13T07:19:18,2024-03-13T19:24:51,29.1,34,24.6,33,76.3,11.7,55.3,8.9,100
Semenyih,14/3/2024,2024-03-14T07:18:56,2024-03-14T19:24:39,29.2,34.5,24.6,32.9,72.9,13.8,52.5,9.3,100
Semenyih,15/3/2024,2024-03-15T07:18:34,2024-03-15T19:24:27,29.1,33.3,26,33.8,77.5,10.7,54.8,8.8,100
Semenyih,16/3/2024,2024-03-16T07:18:12,2024-03-16T19:24:15,29.7,34.9,25.6,33.3,70.4,13,53.4,9.8,0
Semenyih,17/3/2024,2024-03-17T07:17:50,2024-03-17T19:24:03,28.9,34.7,24.2,32.4,75.2,11.7,53.1,9.8,0
Semenyih,18/3/2024,2024-03-18T07:17:28,2024-03-18T19:23:50,30,35,25.9,33.5,69.5,10.9,56.4,10.1,0
Semenyih,19/3/2024,2024-03-19T07:17:06,2024-03-19T19:23:37,30.1,35,26.9,34.9,71.7,11.8,52.1,9.6,0
Semenyih,20/3/2024,2024-03-20T07:16:43,2024-03-20T19:23:24,29.5,34.4,26.7,33.7,72.1,15.6,54.9,9.5,100
Semenyih,21/3/2024,2024-03-21T07:16:20,2024-03-21T19:23:11,29.5,33.9,26.3,33.4,71,10.5,55.5,9.8,100
Semenyih,22/3/2024,2024-03-22T07:15:57,2024-03-22T19:22:58,29.4,33.8,25.7,33.3,74.3,10.7,54.1,9.5,0
Semenyih,23/3/2024,2024-03-23T07:15:34,2024-03-23T19:22:45,29.8,34.8,26.2,33.9,70.8,11.8,48.1,10,0
Semenyih,24/3/2024,2024-03-24T07:15:12,2024-03-24T19:22:32,30,34.7,26.9,35.1,72.6,12.3,55.1,9.5,0
Semenyih,25/3/2024,2024-03-25T07:14:49,2024-03-25T19:22:19,29.8,35.1,26.5,35.2,75.5,11.6,53.2,8.9,100
Semenyih,26/3/2024,2024-03-26T07:14:25,2024-03-26T19:22:06,29.9,36,26.3,34.7,73.8,10.3,37.8,9.5,100
Semenyih,27/3/2024,2024-03-27T07:14:02,2024-03-27T19:21:53,29.1,35.7,26.6,33.3,76.5,15.5,36.9,9.6,100
Semenyih,28/3/2024,2024-03-28T07:13:39,2024-03-28T19:21:39,29.3,34.6,25,33.2,77.8,12.6,29.2,8.8,100
Semenyih,29/3/2024,2024-03-29T07:13:17,2024-03-29T19:21:26,29,35,24.8,32.4,77.7,15,30.2,9.5,100
Semenyih,30/3/2024,2024-03-30T07:12:54,2024-03-30T19:21:13,28.4,35,24.8,31.1,79.4,15.8,33.2,9,100
Semenyih,31/3/2024,2024-03-31T07:12:31,2024-03-31T19:21:00,27.5,33,24.8,30.6,85.7,11,28.1,9.2,100
Semenyih,1/4/2024,2024-04-01T07:12:08,2024-04-01T19:20:47,28.9,33.6,25.1,32.9,80.8,15.3,31.3,9,100
Semenyih,2/4/2024,2024-04-02T07:11:46,2024-04-02T19:20:35,29.5,33.6,25.8,35.6,80.4,12.2,37.1,9.4,100
Semenyih,3/4/2024,2024-04-03T07:11:23,2024-04-03T19:20:22,29.3,33.6,25.7,34.4,80,12.9,41.4,9.3,100
Semenyih,4/4/2024,2024-04-04T07:11:01,2024-04-04T19:20:10,28.4,33.3,25.9,33.1,83.2,13.5,37.4,9.1,100
Semenyih,5/4/2024,2024-04-05T07:10:39,2024-04-05T19:19:57,29.6,34.3,26.3,35.5,80.7,15,29,9.5,100
Semenyih,6/4/2024,2024-04-06T07:10:17,2024-04-06T19:19:45,29.8,34,26.3,35.1,78.8,11.7,26.7,9.1,100
Semenyih,7/4/2024,2024-04-07T07:09:55,2024-04-07T19:19:33,29.4,34.3,26.6,34.5,76.1,10.4,25.2,9,100
Semenyih,8/4/2024,2024-04-08T07:09:34,2024-04-08T19:19:22,28,30.1,26,32.2,83.8,6.7,38.8,7.3,100
Semenyih,9/4/2024,2024-04-09T07:09:13,2024-04-09T19:19:10,28.4,34.7,26,32.8,82.6,16.9,41,7.7,100
Semenyih,10/4/2024,2024-04-10T07:08:52,2024-04-10T19:18:59,28.4,32.8,26,32.5,84,11.7,41,8.2,100
Semenyih,11/4/2024,2024-04-11T07:08:31,2024-04-11T19:18:48,29.5,35,25,32.9,73.2,14.1,40.4,9.5,0
Semenyih,12/4/2024,2024-04-12T07:08:11,2024-04-12T19:18:38,29.2,35,25.2,33.1,76.4,8.1,34.4,9.4,0
Semenyih,13/4/2024,2024-04-13T07:07:51,2024-04-13T19:18:27,29,35,26,33.2,80.1,23.2,34.2,9.2,100
Semenyih,14/4/2024,2024-04-14T07:07:31,2024-04-14T19:18:17,28.5,35,26,31.6,82.7,11.8,33.1,9.2,0
Semenyih,15/4/2024,2024-04-15T07:07:12,2024-04-15T19:18:07,28.6,34.6,26,32.5,83.1,16,33.5,8.9,100
Semenyih,16/4/2024,2024-04-16T07:06:41,2024-04-16T19:17:41,33.86,33.88,30.82,40.86,80,1.19,99,10,100
Semenyih,17/4/2024,2024-04-17T07:06:23,2024-04-17T19:17:32,26.97,27.88,26.86,31.07,94,1.87,100,10,100
Semenyih,18/4/2024,2024-04-18T07:06:05,2024-04-18T19:17:24,28.78,30.77,24.21,33.16,75,2.18,100,10,100
Semenyih,19/4/2024,2024-04-19T07:05:59,2024-04-19T19:17:32,29.3,33,26,34.2,80.2,6.5,43,9.2,100
Semenyih,20/4/2024,2024-04-20T07:05:42,2024-04-20T19:17:24,28.6,33.3,26.3,33.6,83.3,8,39.4,9.2,100
Semenyih,21/4/2024,2024-04-21T07:05:25,2024-04-21T19:17:17,29.1,33.7,25.7,34.5,82.3,8.4,42,9.5,0
Semenyih,22/4/2024,2024-04-22T07:05:09,2024-04-22T19:17:10,28.7,33.6,26.3,34.2,85.8,8.4,32.2,9.2,100
Semenyih,23/4/2024,2024-04-23T07:04:53,2024-04-23T19:17:03,29.1,34,27,35.3,84.1,6.5,30,8.9,100
Semenyih,24/4/2024,2024-04-24T07:04:38,2024-04-24T19:16:57,28.4,32.6,26.6,32.9,84.7,5.8,32.6,10,100
Semenyih,29/4/2024,2024-04-29T07:03:22,2024-04-29T19:16:21,34.03,34.37,25.41,41.03,57,1.66,80,10,91.0
